Date,Town,Case,Rate
7/8/2020,Freetown,102,1127.29,906,10012.95,4.82%
7/8/2020,Gardner,195,975.49,3895,19484.85,0.86%
7/8/2020,Georgetown,61,682.80,750,8395.04,2.01%
7/8/2020,Gill,,,93,5582.38,0%
7/8/2020,Gloucester,258,901.31,2687,9386.92,0.56%
7/8/2020,Goshen,,,34,2963.45,0%
7/8/2020,Gosnold,0,0,0,0,0%
7/8/2020,Grafton,98,491.37,1612,8082.50,1.99%
7/8/2020,Granby,31,504.76,455,7408.60,3.60%
7/8/2020,Granville,13,835.31,145,9316.94,9.38%
7/8/2020,Great Barrington,73,1074.20,1208,17775.83,0.63%
7/8/2020,Greenfield,206,1186.33,2209,12721.41,0.74%
7/8/2020,Groton,43,369.24,1028,8827.48,0%
7/8/2020,Groveland,38,556.07,619,9058.10,5.95%
7/8/2020,Hadley,45,782.56,763,13268.77,0.75%
7/8/2020,Halifax,56,732.85,773,10115.95,0%
7/8/2020,Hamilton,37,495.05,681,9111.57,1.27%
7/8/2020,Hampden,98,1983.49,516,10443.70,1.47%
7/8/2020,Hancock,,,19,2923.51,0%
7/8/2020,Hanover,78,544.51,1319,9207.79,2.17%
7/8/2020,Hanson,110,1027.39,1081,10096.45,1.19%
7/8/2020,Hardwick,9,271.78,197,5949.00,0%
7/8/2020,Harvard,18,259.84,462,6669.24,0%
7/8/2020,Harwich,128,1018.86,1516,12067.11,3.37%
7/8/2020,Hatfield,17,523.54,304,9362.10,0%
7/8/2020,Haverhill,1247,1893.83,9285,14101.18,3.65%
7/8/2020,Hawley,0,0,10,3413.88,0%
7/8/2020,Heath,0,0,30,4972.23,0%
7/8/2020,Hingham,281,1181.28,2801,11775.00,1.18%
7/8/2020,Hinsdale,,,204,9592.46,3.23%
7/8/2020,Holbrook,194,1717.57,1432,12678.13,2.65%
7/8/2020,Holden,122,646.84,2150,11399.24,0.34%
7/8/2020,Holland,8,312.46,149,5819.59,0%
7/8/2020,Holliston,56,406.25,1340,9721.09,0%
7/8/2020,Holyoke,925,2244.91,6336,15377.00,2.99%
7/8/2020,Hopedale,42,739.56,779,13717.15,0%
7/8/2020,Hopkinton,131,802.97,1725,10573.46,3.03%
7/8/2020,Hubbardston,7,150.19,397,8518.01,1.32%
7/8/2020,Hudson,191,911.85,2042,9748.65,0.59%
7/8/2020,Hull,51,516.38,955,9669.43,1.35%
7/8/2020,Huntington,15,678.31,186,8411.08,0%
7/8/2020,Ipswich,70,520.57,1466,10902.12,0%
7/8/2020,Kingston,137,1010.07,1527,11258.25,2.60%
7/8/2020,Lakeville,62,549.13,1019,9025.14,2.46%
7/8/2020,Lancaster,101,1178.83,802,9360.63,1.85%
7/8/2020,Lanesborough,8,262.63,240,7878.85,0%
7/8/2020,Lawrence,3639,4126.98,16774,19023.34,7.05%
7/8/2020,Lee,19,323.14,613,10425.53,0%
7/8/2020,Leicester,151,1340.57,1248,11079.67,1.29%
7/8/2020,Lenox,13,266.47,871,17853.37,0%
7/8/2020,Leominster,702,1729.40,6337,15611.43,3.71%
7/8/2020,Leverett,,,172,8515.41,0%
7/8/2020,Lexington,327,960.49,3043,8938.14,1.53%
7/8/2020,Leyden,0,0,14,2232.71,0%
7/8/2020,Lincoln,41,473.83,776,8968.02,1.49%
7/8/2020,Littleton,100,1029.00,963,9909.25,1.09%
7/8/2020,Longmeadow,219,1412.01,1647,10619.13,1.13%
7/8/2020,Lowell,2924,2502.17,20214,17297.81,4.10%
7/8/2020,Ludlow,126,603.91,2139,10252.09,0.59%
7/8/2020,Lunenburg,64,614.98,1115,10714.03,1.24%
7/8/2020,Lynn,3666,3633.18,15764,15622.89,4.81%
7/8/2020,Lynnfield,98,841.27,1341,11511.71,1.86%
7/8/2020,Malden,1250,1844.92,8797,12983.79,3.11%
7/8/2020,Manchester,20,404.34,391,7904.78,0%
7/8/2020,Mansfield,165,698.08,2306,9756.25,1.31%
7/8/2020,Marblehead,237,1233.25,2405,12514.59,1.89%
7/8/2020,Marion,13,280.14,653,14071.74,0%
7/8/2020,Marlborough,995,2290.57,5969,13741.10,2.70%
7/8/2020,Marshfield,169,653.53,2472,9559.34,0%
7/8/2020,Mashpee,64,416.18,1744,11340.97,1.10%
7/8/2020,Mattapoisett,37,639.98,607,10499.13,2.27%
7/8/2020,Maynard,70,670.84,1130,10829.34,0%
7/8/2020,Medfield,38,333.32,1047,9183.90,1.52%
7/8/2020,Medford,1039,1708.48,8372,13766.48,2.42%
7/8/2020,Medway,119,909.79,1213,9273.74,1.32%
7/8/2020,Melrose,247,854.02,3404,11769.51,1.28%
7/8/2020,Mendon,30,517.86,494,8527.35,0%
7/8/2020,Merrimac,35,547.73,641,10031.36,0%
7/8/2020,Methuen,1029,1921.53,7295,13622.53,3.38%
7/8/2020,Middleborough,270,1002.90,2960,10994.79,2.45%
7/8/2020,Middlefield,0,0,16,3526.88,0%
7/8/2020,Middleton,167,1618.32,1163,11270.13,1.29%
7/8/2020,Milford,651,2221.60,4109,14022.34,1.39%
7/8/2020,Millbury,214,1566.95,1613,11810.71,1.37%
7/8/2020,Millis,49,620.59,732,9270.86,3.51%
7/8/2020,Millville,21,591.42,272,7660.34,7.32%
7/8/2020,Milton,305,1065.33,2882,10066.45,1.49%
7/8/2020,Monroe,0,0,9,9059.21,0%
7/8/2020,Monson,39,462.35,634,7516.07,2.65%
7/8/2020,Montague,29,339.24,877,10259.04,1.26%
7/8/2020,Monterey,,,64,6859.19,9.09%
7/8/2020,Montgomery,,,15,1693.97,0%
7/8/2020,Mount Washington,0,0,3,2213.15,0%
7/8/2020,Nahant,40,1222.52,384,11736.22,0.56%
7/8/2020,Nantucket,19,167.56,1334,11764.19,0%
7/8/2020,Natick,419,1166.40,3692,10277.67,1.64%
7/8/2020,Needham,333,1136.05,3181,10852.14,1.34%
7/8/2020,New Ashford,0,0,8,4407.64,1.29%
7/8/2020,New Bedford,2157,2166.64,14866,14932.43,5.70%
7/8/2020,New Braintree,,,66,6233.78,0%
7/8/2020,New Marlborough,7,457.53,83,5424.98,0%
7/8/2020,New Salem,,,79,8006.46,0%
7/8/2020,Newbury,14,210.57,611,9189.79,0.75%
7/8/2020,Newburyport,99,556.06,2414,13558.97,0.69%
7/8/2020,Newton,773,842.71,10585,11539.60,0.66%
7/8/2020,Norfolk,27,218.70,1938,15697.62,0%
7/8/2020,North Adams,46,352.30,967,7405.97,0%
7/8/2020,North Andover,346,1143.85,4042,13362.60,1.29%
7/8/2020,North Attleborough,258,853.88,2507,8297.20,3.14%
7/8/2020,North Brookfield,17,365.86,358,7704.49,1.45%
7/8/2020,North Reading,192,1161.19,1524,9216.95,1.74%
7/8/2020,Northampton,281,961.29,3775,12914.17,1.00%
7/8/2020,Northborough,224,1636.13,1738,12694.65,1.21%
7/8/2020,Northbridge,312,1734.85,2061,11459.99,0.41%
7/8/2020,Northfield,,,229,7689.07,0%
7/8/2020,Norton,135,679.66,1839,9258.46,0.90%
7/8/2020,Norwell,122,1139.67,1043,9743.20,0.62%
7/8/2020,Norwood,580,1926.13,4296,14266.62,1.70%
7/8/2020,Oak Bluffs,6,116.08,747,14451.70,0.45%
7/8/2020,Oakham,7,331.31,151,7146.87,0%
7/8/2020,Orange,41,502.28,847,10376.35,0.70%
7/8/2020,Orleans,16,283.29,550,9737.97,0%
7/8/2020,Otis,,,109,5867.00,0%
7/8/2020,Oxford,82,594.95,1217,8829.94,1.05%
7/8/2020,Palmer,50,420.37,1025,8617.49,0.56%
7/8/2020,Paxton,33,666.77,406,8203.23,1.49%
7/8/2020,Peabody,1001,1795.01,6896,12366.02,1.92%
7/8/2020,Pelham,,,101,8100.55,0%
7/8/2020,Pembroke,92,492.69,1649,8830.85,0.75%
7/8/2020,Pepperell,52,423.42,876,7133.01,0.78%
7/8/2020,Peru,,,58,6898.16,0%
7/8/2020,Petersham,7,552.57,128,10104.20,0%
7/8/2020,Phillipston,16,933.38,162,9450.43,3.57%
7/8/2020,Pittsfield,179,404.27,5154,11640.13,0.77%
7/8/2020,Plainfield,,,51,8081.04,0%
7/8/2020,Plainville,65,712.43,861,9436.96,0.79%
7/8/2020,Plymouth,610,983.30,7038,11345.01,3.04%
7/8/2020,Plympton,11,368.01,265,8865.60,0%
7/8/2020,Princeton,6,183.92,320,9808.88,0%
7/8/2020,Provincetown,22,838.46,744,28355.05,0%
7/8/2020,Quincy,1148,1135.06,11264,11137.01,2.16%
7/8/2020,Randolph,955,2790.85,5334,15587.82,2.87%
7/8/2020,Raynham,239,1600.05,1806,12090.74,1.12%
7/8/2020,Reading,300,1091.55,2958,10762.66,0.58%
7/8/2020,Rehoboth,63,499.37,954,7561.89,0.76%
7/8/2020,Revere,1808,2968.01,8963,14713.62,5.54%
7/8/2020,Richmond,5,376.53,110,8283.73,0%
7/8/2020,Rochester,37,656.31,532,9436.65,5.80%
7/8/2020,Rockland,286,1585.68,2108,11687.45,1.15%
7/8/2020,Rockport,82,1251.11,647,9871.54,0.65%
7/8/2020,Rowe,0,0,29,8470.24,0%
7/8/2020,Rowley,59,955.68,698,11306.23,5.59%
7/8/2020,Royalston,,,100,7843.07,0%
7/8/2020,Russell,14,741.91,127,6730.14,11.54%
7/8/2020,Rutland,53,588.30,775,8602.47,0%
7/8/2020,Salem,637,1414.97,5615,12472.64,2.50%
7/8/2020,Salisbury,53,599.51,871,9852.27,0.74%
7/8/2020,Sandisfield,,,147,15736.99,0%
7/8/2020,Sandwich,95,451.63,1718,8167.45,0.61%
7/8/2020,Saugus,557,1959.52,3973,13976.94,1.88%
7/8/2020,Savoy,,,39,6168.10,0%
7/8/2020,Scituate,190,1048.48,1787,9861.21,2.38%
7/8/2020,Seekonk,82,585.62,1134,8098.66,1.21%
7/8/2020,Sharon,159,868.34,1837,10032.37,0.96%
7/8/2020,Sheffield,15,485.90,266,8616.70,0%
7/8/2020,Shelburne,8,432.60,338,18277.44,0%
7/8/2020,Sherborn,15,390.90,373,9720.30,0%
7/8/2020,Shirley,177,2099.87,2473,29338.91,3.13%
7/8/2020,Shrewsbury,326,827.43,3842,9751.54,1.33%
7/8/2020,Shutesbury,,,129,7345.69,0%
7/8/2020,Somerset,204,1102.25,2598,14037.49,1.70%
7/8/2020,Somerville,971,1268.64,14756,19279.20,0.87%
7/8/2020,South Hadley,147,812.19,1395,7707.56,2.34%
7/8/2020,Southampton,31,516.19,453,7543.02,1.19%
7/8/2020,Southborough,42,431.98,947,9740.11,0.96%
7/8/2020,Southbridge,169,1003.37,1487,8828.47,1.62%
7/8/2020,Southwick,54,551.39,813,8301.55,2.07%
7/8/2020,Spencer,53,460.06,1060,9201.21,2.13%
7/8/2020,Springfield,2872,1813.90,18248,11525.07,4.25%
7/8/2020,Sterling,122,1549.53,915,11621.49,3.39%
7/8/2020,Stockbridge,14,802.96,220,12617.95,0%
7/8/2020,Stoneham,388,1739.60,3223,14450.36,3.71%
7/8/2020,Stoughton,617,2230.86,3911,14140.80,3.26%
7/8/2020,Stow,27,374.49,591,8197.23,0%
7/8/2020,Sturbridge,43,411.79,638,6109.88,1.81%
7/8/2020,Sudbury,197,1100.32,1935,10807.71,0.31%
7/8/2020,Sunderland,9,236.75,285,7497.08,0%
7/8/2020,Sutton,50,556.51,755,8403.35,0.65%
7/8/2020,Swampscott,133,970.33,1923,14029.67,1.63%
7/8/2020,Swansea,135,845.36,1910,11960.30,3.93%
7/8/2020,Taunton,983,1716.17,7595,13259.71,3.48%
7/8/2020,Templeton,124,1388.43,990,11085.03,2.46%
7/8/2020,Tewksbury,586,1903.17,4955,16092.54,1.11%
7/8/2020,Tisbury,8,192.25,1328,31912.73,0.21%
7/8/2020,Tolland,,,13,3079.79,0%
7/8/2020,Topsfield,116,1984.96,753,12885.15,2.31%
7/8/2020,Townsend,35,382.56,868,9487.47,0%
7/8/2020,Truro,10,506.37,236,11950.41,0%
7/8/2020,Tyngsborough,93,775.59,1324,11041.76,0.53%
7/8/2020,Tyringham,,,28,11151.84,0%
7/8/2020,Upton,24,265.46,549,6072.33,0%
7/8/2020,Uxbridge,78,506.06,1223,7934.71,1.42%
7/8/2020,Wakefield,316,1170.16,3629,13438.34,0.39%
7/8/2020,Wales,,,115,6033.93,0%
7/8/2020,Walpole,236,911.17,3074,11868.40,1.55%
7/8/2020,Waltham,1243,1864.70,7556,11335.21,1.90%
7/8/2020,Ware,33,325.48,827,8156.81,1.44%
7/8/2020,Wareham,213,889.32,2535,10584.20,0.93%
7/8/2020,Warren,23,424.20,333,6141.68,1.59%
7/8/2020,Warwick,0,0,62,8272.02,0%
7/8/2020,Washington,,,34,7443.88,0%
7/8/2020,Watertown,394,1187.72,3906,11774.74,1.58%
7/8/2020,Wayland,108,813.13,1460,10992.31,1.53%
7/8/2020,Webster,257,1494.97,2274,13227.85,3.06%
7/8/2020,Wellesley,238,800.41,2554,8589.30,1.73%
7/8/2020,Wellfleet,5,181.25,304,11019.70,2.00%
7/8/2020,Wendell,0,0,80,10952.50,0%
7/8/2020,Wenham,19,364.96,327,6281.11,1.30%
7/8/2020,West Boylston,43,547.76,865,11018.83,0.80%
7/8/2020,West Bridgewater,140,1931.70,896,12362.85,2.02%
7/8/2020,West Brookfield,19,512.19,499,13451.67,0%
7/8/2020,West Newbury,10,245.01,378,9261.30,2.22%
7/8/2020,West Springfield,377,1279.82,3050,10354.02,2.66%
7/8/2020,West Stockbridge,5,418.16,120,10035.96,0%
7/8/2020,West Tisbury,10,346.86,444,15400.79,1.81%
7/8/2020,Westborough,335,1777.93,2221,11787.39,0.33%
7/8/2020,Westfield,461,1108.75,4145,9969.11,2.34%
7/8/2020,Westford,144,622.32,2274,9827.42,1.43%
7/8/2020,Westhampton,5,293.92,96,5643.30,0%
7/8/2020,Westminster,32,436.43,764,10419.88,0.76%
7/8/2020,Weston,111,1000.56,1463,13187.61,0.65%
7/8/2020,Westport,100,600.82,1680,10093.80,2.29%
7/8/2020,Westwood,129,875.21,1648,11180.94,1.06%
7/8/2020,Weymouth,726,1294.96,6674,11904.40,1.52%
7/8/2020,Whately,5,340.12,54,3673.34,0%
7/8/2020,Whitman,189,1225.70,1586,10285.48,1.35%
7/8/2020,Wilbraham,225,1547.20,1464,10067.09,0.97%
7/8/2020,Williamsburg,10,405.37,363,14715.07,0%
7/8/2020,Williamstown,82,1112.81,816,11073.80,0%
7/8/2020,Wilmington,333,1366.26,2565,10523.86,1.88%
7/8/2020,Winchendon,89,828.17,1193,11101.14,1.27%
7/8/2020,Winchester,119,533.06,2531,11337.71,0.66%
7/8/2020,Windsor,0,0,59,6907.10,0%
7/8/2020,Winthrop,263,1395.43,2226,11810.77,3.59%
7/8/2020,Woburn,646,1556.97,5102,12296.66,4.29%
7/8/2020,Worcester,5301,2762.83,30397,15842.61,4.17%
7/8/2020,Worthington,0,0,89,8393.57,0%
7/8/2020,Wrentham,192,1702.96,1615,14324.40,1.17%
7/8/2020,Yarmouth,115,478.70,2364,9840.46,0.67%
7/8/2020,Unknown,262,,35258,,
7/8/2020,State Totals,104961,1506.59,910354,13067.06,2.25%
